ID,Topic,Difficulty,Question,Option1,Correct1,Option2,Correct2,Option3,Correct3,Option4,Correct4
212,geography,MEDIUM,What is the capital of Kenya. ,Nairobi,TRUE,Lagos,FALSE,Cairo,FALSE,Accra,FALSE
213,geography,MEDIUM,Which country is famous for its fjords. ,Norway,TRUE,Denmark,FALSE,Finland,FALSE,Sweden,FALSE
214,geography,MEDIUM,What is the capital of Italy. ,Milan,FALSE,Rome,TRUE,Venice,FALSE,Florence,FALSE
215,geography,MEDIUM,Which river flows through Egypt. ,Mississippi,FALSE,Euphrates,FALSE,Nile,TRUE,Amazon,FALSE
216,geography,MEDIUM,What is the capital of Hungary. ,Szeged,FALSE,Debrecen,FALSE,Miskolc,FALSE,Budapest,TRUE
217,geography,MEDIUM,Which country is the largest by land area. ,USA,FALSE,Russia,TRUE,China,FALSE,Canada,FALSE
218,geography,MEDIUM,What is the capital of Chile. ,La Serena,FALSE,Concepcion,FALSE,Valparaiso,FALSE,Santiago,TRUE
219,geography,MEDIUM,Which mountain range separates Europe and Asia. ,Himalayas,FALSE,Andes,FALSE,Rocky Mountains,FALSE,Ural Mountains,TRUE
220,geography,MEDIUM,What is the capital of the Philippines. ,Quezon City,FALSE,Manila,TRUE,Davao,FALSE,Cebu,FALSE
221,geography,MEDIUM,Which country is known for the Eiffel Tower. ,Italy,FALSE,France,TRUE,Spain,FALSE,Germany,FALSE
222,geography,MEDIUM,What is the capital of Belgium. ,Bruges,FALSE,Antwerp,FALSE,Brussels,TRUE,Ghent,FALSE
223,geography,MEDIUM,Which continent is home to the Amazon Rainforest. ,South America,TRUE,Asia,FALSE,North America,FALSE,Africa,FALSE
224,geography,MEDIUM,What is the capital of Peru. ,Cusco,FALSE,Arequipa,FALSE,Lima,TRUE,Trujillo,FALSE
225,geography,MEDIUM,Which country is known for its pyramids. ,India,FALSE,Egypt,TRUE,China,FALSE,Mexico,FALSE
226,geography,MEDIUM,What is the capital of South Korea. ,Jeju,FALSE,Incheon,FALSE,Busan,FALSE,Seoul,TRUE
227,geography,MEDIUM,Where is the Great Wall located. ,Japan,FALSE,Vietnam,FALSE,Korea,FALSE,China,TRUE
228,geography,MEDIUM,What is the capital city of Turkey. ,Bursa,FALSE,Ankara,TRUE,Izmir,FALSE,Istanbul,FALSE
229,geography,MEDIUM,What is the capital of Norway. ,Trondheim,FALSE,Oslo,TRUE,Stavanger,FALSE,Bergen,FALSE
230,geography,MEDIUM,Which ocean is the largest in the world. ,Arctic Ocean,FALSE,Indian Ocean,FALSE,Pacific Ocean,TRUE,Atlantic Ocean,FALSE
231,geography,MEDIUM,What is the capital of Greece. ,Thessaloniki,FALSE,Athens,TRUE,Crete,FALSE,Rhodes,FALSE
232,geography,MEDIUM,Which country is home to the ancient city of Petra. ,Egypt,FALSE,Israel,FALSE,Jordan,TRUE,Turkey,FALSE
233,geography,MEDIUM,What is the capital of Malaysia. ,Sabah,FALSE,Penang,FALSE,Kuala Lumpur,TRUE,Malacca,FALSE
234,geography,MEDIUM,Which river is the longest in North America. ,Yukon River,FALSE,Missouri River,TRUE,Mississippi River,FALSE,Colorado River,FALSE
235,geography,MEDIUM,What is the capital of Zimbabwe. ,Mutare,FALSE,Harare,TRUE,Gweru,FALSE,Bulawayo,FALSE
236,geography,MEDIUM,Which country is known for its maple syrup. ,USA,FALSE,Mexico,FALSE,Canada,TRUE,France,FALSE
237,geography,MEDIUM,What is the capital of Luxembourg. ,Esch-sur-Alzette,FALSE,Luxembourg City,TRUE,Differdange,FALSE,Diekirch,FALSE
238,geography,MEDIUM,What is the currency of the United Kingdom. ,Pound Sterling,TRUE,Euro,FALSE,Yen,FALSE,Dollar,FALSE
239,geography,MEDIUM,Which sea is the world's largest inland body of water. ,Dead Sea,FALSE,Caspian Sea,TRUE,Red Sea,FALSE,Aral Sea,FALSE
240,geography,MEDIUM,What is the capital of Nigeria. ,Lagos,FALSE,Port Harcourt,FALSE,Abuja,TRUE,Kano,FALSE
241,geography,MEDIUM,Which mountain is the highest peak in the world. ,Lhotse,FALSE,Mount Everest,TRUE,Kangchenjunga,FALSE,K2,FALSE
242,geography,MEDIUM,What is the capital of Thailand. ,Chiang Mai,FALSE,Pattaya,FALSE,Phuket,FALSE,Bangkok,TRUE
243,geography,MEDIUM,What is the capital of Finland. ,Tampere,FALSE,Espoo,FALSE,Helsinki,TRUE,Oulu,FALSE
244,geography,MEDIUM,Which country is home to the ancient ruins of Stonehenge. ,Germany,FALSE,Italy,FALSE,France,FALSE,United Kingdom,TRUE
245,geography,MEDIUM,What is the capital of Croatia. ,Zagreb,TRUE,Rijeka,FALSE,Dubrovnik,FALSE,Split,FALSE
246,geography,MEDIUM,What is the largest island in the world. ,Greenland,TRUE,Sumatra,FALSE,New Guinea,FALSE,Borneo,FALSE
247,geography,MEDIUM,What is the capital of Saudi Arabia. ,Jeddah,FALSE,Riyadh,TRUE,Dammam,FALSE,Mecca,FALSE
248,geography,MEDIUM,Which country is home to the city of Dubrovnik. ,Croatia,TRUE,Bosnia and Herzegovina,FALSE,Serbia,FALSE,Montenegro,FALSE
249,geography,MEDIUM,What is the capital of Belarus. ,Minsk,TRUE,Brest,FALSE,Vitebsk,FALSE,Grodno,FALSE
250,geography,MEDIUM,What is the capital of Ethiopia. ,Addis Ababa,TRUE,Dire Dawa,FALSE,Mekele,FALSE,Gondar,FALSE
251,geography,MEDIUM,Which country is known for its pyramids and pharaohs. ,Egypt,TRUE,India,FALSE,China,FALSE,Peru,FALSE
252,geography,MEDIUM,What is the capital of Slovakia. ,Pre?ov,FALSE,Kosice,FALSE,Bratislava,TRUE,Nitra,FALSE
253,geography,MEDIUM,Which desert is located in Northern Africa. ,Atacama,FALSE,Arabian,FALSE,Sahara,TRUE,Gobi,FALSE
254,geography,MEDIUM,What is the capital of South Africa. ,Cape Town,FALSE,Pretoria,TRUE,Johannesburg,FALSE,Bloemfontein,FALSE
255,geography,MEDIUM,Which country is famous for its chocolate. ,Germany,FALSE,Belgium,TRUE,France,FALSE,Switzerland,FALSE
256,geography,MEDIUM,What is the capital of Nepal. ,Lalitpur,FALSE,Biratnagar,FALSE,Pokhara,FALSE,Kathmandu,TRUE
257,geography,MEDIUM,Which country has the most volcanoes. ,USA,FALSE,Italy,FALSE,Indonesia,TRUE,Japan,FALSE
258,geography,MEDIUM,What is the capital of Iran. ,Tabriz,FALSE,Shiraz,FALSE,Tehran,TRUE,Isfahan,FALSE
259,geography,MEDIUM,Which country is known for its ancient ruins of Chichen Itza. ,Cuba,FALSE,Mexico,TRUE,Brazil,FALSE,Guatemala,FALSE
260,geography,MEDIUM,What is the capital of Venezuela. ,Caracas,TRUE,Valencia,FALSE,Maracaibo,FALSE,Barquisimeto,FALSE
261,geography,MEDIUM,Which ocean is located on the opposite side of the Atlantic Ocean. ,Atlantic Ocean,FALSE,Arctic Ocean,FALSE,Pacific Ocean,TRUE,Indian Ocean,FALSE
262,geography,MEDIUM,What is the capital of Thailand. ,Phuket,FALSE,Chiang Mai,FALSE,Pattaya,FALSE,Bangkok,TRUE
263,geography,MEDIUM,Which country has the most UNESCO World Heritage Sites. ,China,FALSE,Spain,FALSE,India,FALSE,Italy,TRUE
264,geography,MEDIUM,What is the capital of Syria. ,Homs,FALSE,Lattakia,FALSE,Aleppo,FALSE,Damascus,TRUE
265,geography,MEDIUM,Which river is the longest in Africa. ,Congo,FALSE,Zambezi,FALSE,Senegal,FALSE,Nile,TRUE
266,geography,MEDIUM,What is the capital of Mongolia. ,Erdenet,FALSE,Darkhan,FALSE,Dornod,FALSE,Ulaanbaatar,TRUE
267,geography,MEDIUM,"Which country is known as the ""Land of Fire and Ice."" ",Norway,FALSE,Greenland,FALSE,Finland,FALSE,Iceland,TRUE
268,geography,MEDIUM,What is the capital city of the USA. ,New York City,FALSE,Chicago,FALSE,Los Angeles,FALSE,Washington D.C.,TRUE
269,geography,MEDIUM,What is the tallest building in the world as of 2023. ,One World Trade Center,FALSE,Empire State Building,FALSE,Shanghai Tower,FALSE,Burj Khalifa,TRUE
270,geography,MEDIUM,What is the capital of India. ,Bangalore,FALSE,New Delhi,TRUE,Kolkata,FALSE,Mumbai,FALSE
271,geography,MEDIUM,Which country is home to the city of Marrakech. ,Morocco,TRUE,Tunisia,FALSE,Algeria,FALSE,Egypt,FALSE
272,geography,MEDIUM,What is the capital of the United Arab Emirates. ,Ajman,FALSE,Abu Dhabi,TRUE,Dubai,FALSE,Sharjah,FALSE
273,geography,MEDIUM,Which country is known for the Great Wall. ,Korea,FALSE,Thailand,FALSE,Japan,FALSE,China,TRUE
274,geography,MEDIUM,What is the capital of Sweden. ,Stockholm,TRUE,Gothenburg,FALSE,Uppsala,FALSE,Malm?,FALSE
275,geography,MEDIUM,"Which city is known as the ""City of Love."" ",Rome,FALSE,Venice,FALSE,Barcelona,FALSE,Paris,TRUE
276,geography,MEDIUM,What is the capital of Norway. ,Stavanger,FALSE,Oslo,TRUE,Bergen,FALSE,Trondheim,FALSE
277,geography,MEDIUM,What is the currency of Japan. ,Yuan,FALSE,Won,FALSE,Dollar,FALSE,Yen,TRUE
278,geography,MEDIUM,What is the capital of Portugal. ,Porto,FALSE,Coimbra,FALSE,Lisbon,TRUE,Braga,FALSE
279,geography,MEDIUM,"Which mountain range is known as the ""Backbone of North America."" ",Rocky Mountains,TRUE,Alps,FALSE,Appalachians,FALSE,Andes,FALSE
280,geography,MEDIUM,What is the capital of the Netherlands. ,Rotterdam,FALSE,Amsterdam,TRUE,Utrecht,FALSE,The Hague,FALSE
281,geography,MEDIUM,Which country is home to the Great Barrier Reef. ,Brazil,FALSE,USA,FALSE,Australia,TRUE,Thailand,FALSE
282,geography,MEDIUM,What is the capital of the Czech Republic. ,Prague,TRUE,Ostrava,FALSE,Brno,FALSE,Plzen,FALSE
283,geography,MEDIUM,Which continent is the Arctic located in. ,Asia,FALSE,Europe,FALSE,Australia,FALSE,North America,TRUE
284,geography,MEDIUM,What is the capital of Bangladesh. ,Khulna,FALSE,Chittagong,FALSE,Dhaka,TRUE,Jessore,FALSE
285,geography,MEDIUM,Which country is known for its wine production. ,France,TRUE,Italy,FALSE,Spain,FALSE,Argentina,FALSE
286,geography,MEDIUM,What is the capital of New Zealand. ,Auckland,FALSE,Christchurch,FALSE,Hamilton,FALSE,Wellington,TRUE
287,geography,MEDIUM,Which river flows through the Grand Canyon. ,Colorado River,TRUE,Missouri River,FALSE,Mississippi River,FALSE,Amazon River,FALSE
288,geography,MEDIUM,What is the capital of Russia. ,Kazan,FALSE,St. Petersburg,FALSE,Moscow,TRUE,Novosibirsk,FALSE
289,geography,MEDIUM,Which country is known for its tulips. ,Germany,FALSE,Netherlands,TRUE,Belgium,FALSE,France,FALSE
290,geography,MEDIUM,What is the capital of Austria. ,Vienna,TRUE,Graz,FALSE,Salzburg,FALSE,Innsbruck,FALSE
291,geography,MEDIUM,Which continent is known for its diverse wildlife. ,Australia,FALSE,Africa,TRUE,Asia,FALSE,Europe,FALSE
292,geography,MEDIUM,What is the capital of Cambodia. ,Sihanoukville,FALSE,Battambang,FALSE,Phnom Penh,TRUE,Siem Reap,FALSE
293,geography,MEDIUM,Which country is known for its ancient ruins of Angkor Wat. ,Thailand,FALSE,Vietnam,FALSE,Cambodia,TRUE,Laos,FALSE
294,geography,MEDIUM,What is the capital of Libya. ,Benghazi,FALSE,Al Bayda,FALSE,Tripoli,TRUE,Misrata,FALSE
295,geography,MEDIUM,Which city is famous for its canals. ,Bruges,FALSE,Amsterdam,FALSE,Stockholm,FALSE,Venice,TRUE
296,geography,MEDIUM,What is the capital of the Bahamas. ,Exuma,FALSE,Nassau,TRUE,Freeport,FALSE,Marsh Harbour,FALSE
297,geography,MEDIUM,What is the capital of Mongolia. ,Ulaanbaatar,TRUE,Darkhan,FALSE,Erdenet,FALSE,Dornod,FALSE
298,geography,MEDIUM,Which ocean borders the east coast of the USA. ,Indian Ocean,FALSE,Arctic Ocean,FALSE,Pacific Ocean,FALSE,Atlantic Ocean,TRUE
299,geography,MEDIUM,What is the capital of Cyprus. ,Limassol,FALSE,Famagusta,FALSE,Nicosia,TRUE,Larnaca,FALSE
300,geography,MEDIUM,Which country is home to the city of Cairo. ,Jordan,FALSE,Iraq,FALSE,Lebanon,FALSE,Egypt,TRUE
301,geography,MEDIUM,What is the highest mountain in the Andes. ,Mount Kilimanjaro,FALSE,Aconcagua,TRUE,Mount Elbrus,FALSE,Mount Fitz Roy,FALSE
302,geography,MEDIUM,What is the capital of Ukraine. ,Kyiv,TRUE,Kharkiv,FALSE,Odessa,FALSE,Lviv,FALSE
303,geography,MEDIUM,Which country is known for its coffee production. ,Vietnam,FALSE,Ethiopia,FALSE,Brazil,TRUE,Colombia,FALSE
304,geography,MEDIUM,What is the capital of Georgia. ,Batumi,FALSE,Tbilisi,TRUE,Kutaisi,FALSE,Zugdidi,FALSE
305,geography,MEDIUM,Which sea separates Saudi Arabia from Africa. ,Aegean Sea,FALSE,Red Sea,TRUE,Persian Gulf,FALSE,Arabian Sea,FALSE
306,geography,MEDIUM,What is the capital of Argentina. ,Buenos Aires,TRUE,Cordoba,FALSE,Mendoza,FALSE,Rosario,FALSE
307,geography,MEDIUM,Which country is known for the city of Venice. ,Italy,TRUE,Portugal,FALSE,Greece,FALSE,Spain,FALSE
308,geography,MEDIUM,What is the capital of North Macedonia. ,Skopje,TRUE,Ohrid,FALSE,Kumanovo,FALSE,Bitola,FALSE
309,geography,MEDIUM,Which island is the largest in the Caribbean. ,Hispaniola,FALSE,Puerto Rico,FALSE,Jamaica,FALSE,Cuba,TRUE
310,geography,MEDIUM,What is the capital of Malta. ,Sliema,FALSE,Birkirkara,FALSE,St. Julian's,FALSE,Valletta,TRUE
311,geography,MEDIUM,Which country is known for the city of Dubrovnik. ,Serbia,FALSE,Bosnia and Herzegovina,FALSE,Croatia,TRUE,Montenegro,FALSE
312,geography,MEDIUM,What is the capital of Cuba. ,Santiago,FALSE,Trinidad,FALSE,Varadero,FALSE,Havana,TRUE
313,geography,MEDIUM,Which country is home to the famous landmark Christ the Redeemer. ,Brazil,TRUE,Argentina,FALSE,Chile,FALSE,Peru,FALSE
314,geography,MEDIUM,What is the capital of Iceland. ,Akranes,FALSE,Reykjavik,TRUE,Kopavogur,FALSE,Hafnarfjordur,FALSE
315,geography,MEDIUM,Which country has the most islands. ,Sweden,TRUE,Finland,FALSE,Indonesia,FALSE,Norway,FALSE
316,geography,MEDIUM,What is the capital of Tanzania. ,Arusha,FALSE,Dodoma,TRUE,Dar es Salaam,FALSE,Mbeya,FALSE
317,geography,MEDIUM,Which continent is the Sahara Desert located in. ,Africa,TRUE,South America,FALSE,Asia,FALSE,Australia,FALSE
318,geography,MEDIUM,What is the capital of Singapore. ,Sentosa,FALSE,Woodlands,FALSE,Singapore,TRUE,Jurong,FALSE
319,geography,MEDIUM,Which country is known for its historic ruins of Machu Picchu. ,Chile,FALSE,Peru,TRUE,Brazil,FALSE,Argentina,FALSE
320,geography,MEDIUM,What is the capital of the Philippines. ,Cebu,FALSE,Manila,TRUE,Iloilo,FALSE,Davao,FALSE
321,geography,MEDIUM,"Which country is known as the ""Land of a Thousand Lakes."" ",Finland,TRUE,Sweden,FALSE,Canada,FALSE,Norway,FALSE
322,geography,MEDIUM,What is the capital of the Maldives. ,Thulusdhoo,FALSE,Mal��,TRUE,Maafushi,FALSE,Addu City,FALSE
323,geography,MEDIUM,Which country is famous for the ancient ruins of Petra. ,Iran,FALSE,Jordan,TRUE,Saudi Arabia,FALSE,Syria,FALSE
324,geography,MEDIUM,What is the capital of Belarus. ,Minsk,TRUE,Vitebsk,FALSE,Grodno,FALSE,Brest,FALSE
325,geography,MEDIUM,Which country has the highest population density. ,Bangladesh,FALSE,Monaco,TRUE,Singapore,FALSE,Hong Kong,FALSE
326,geography,MEDIUM,What is the capital of Armenia. ,Yerevan,TRUE,Gyumri,FALSE,Vagharshapat,FALSE,Vanadzor,FALSE
327,geography,MEDIUM,Which country is known for the fjords. ,Norway,TRUE,Sweden,FALSE,Denmark,FALSE,Finland,FALSE
328,geography,MEDIUM,What is the capital of Fiji. ,Labasa,FALSE,Suva,TRUE,Lautoka,FALSE,Nadi,FALSE
329,geography,MEDIUM,Which country is home to the Great Pyramid of Giza. ,Iraq,FALSE,Jordan,FALSE,Egypt,TRUE,Saudi Arabia,FALSE
330,geography,MEDIUM,What is the capital of the Dominican Republic. ,Santiago,FALSE,Punta Cana,FALSE,La Romana,FALSE,Santo Domingo,TRUE
331,geography,MEDIUM,Which country is known for the historic site of Angkor Wat. ,Laos,FALSE,Vietnam,FALSE,Cambodia,TRUE,Thailand,FALSE
332,geography,MEDIUM,What is the capital of Libya. ,Al Bayda,FALSE,Tripoli,TRUE,Benghazi,FALSE,Misrata,FALSE
333,geography,MEDIUM,Which continent is known for its deserts. ,Asia,FALSE,North America,FALSE,Africa,TRUE,Australia,FALSE
334,geography,MEDIUM,What is the capital of Slovakia. ,Pre?ov,FALSE,Nitra,FALSE,Kosice,FALSE,Bratislava,TRUE
335,geography,MEDIUM,Which river flows through Paris. ,Rhine,FALSE,Seine,TRUE,Danube,FALSE,Loire,FALSE
336,geography,MEDIUM,What is the capital of Zambia. ,Ndola,FALSE,Livingstone,FALSE,Lusaka,TRUE,Kitwe,FALSE
337,geography,MEDIUM,Which country is known for its ancient ruins of Chichen Itza. ,Guatemala,FALSE,Cuba,FALSE,Mexico,TRUE,Brazil,FALSE
338,geography,MEDIUM,What is the capital of Brazil. ,Bras��lia,TRUE,Fortaleza,FALSE,Rio de Janeiro,FALSE,Salvador,FALSE
339,geography,MEDIUM,Which river is the longest in Europe. ,Danube,FALSE,Seine,FALSE,Volga,TRUE,Rhine,FALSE
340,geography,MEDIUM,What is the capital of Turkey. ,Bursa,FALSE,Izmir,FALSE,Ankara,TRUE,Istanbul,FALSE
341,geography,MEDIUM,Which country is known for the city of Tokyo. ,Japan,TRUE,Thailand,FALSE,South Korea,FALSE,China,FALSE
342,geography,MEDIUM,What is the capital of Syria. ,Homs,FALSE,Aleppo,FALSE,Lattakia,FALSE,Damascus,TRUE
343,geography,MEDIUM,Which country is known for the city of Barcelona. ,Portugal,FALSE,Italy,FALSE,Greece,FALSE,Spain,TRUE
344,geography,MEDIUM,What is the capital of Bhutan. ,Phuentsholing,FALSE,Punakha,FALSE,Thimphu,TRUE,Paro,FALSE
345,geography,MEDIUM,Which country is famous for its tea production. ,China,TRUE,Japan,FALSE,Kenya,FALSE,India,FALSE
346,geography,MEDIUM,What is the capital of Somalia. ,Berbera,FALSE,Boosaaso,FALSE,Mogadishu,TRUE,Garowe,FALSE
347,geography,MEDIUM,"Which mountain is known as the ""Roof of the World."" ",Andes,FALSE,Rocky Mountains,FALSE,Pamirs,TRUE,Himalayas,FALSE
348,geography,MEDIUM,What is the capital of Qatar. ,Doha,FALSE,Riyadh,FALSE,Abu Dhabi,FALSE,Doha,TRUE
349,geography,MEDIUM,Which country has the largest desert in the world. ,Sahara,FALSE,Arabian,FALSE,Gobi,FALSE,Antarctica,TRUE
350,geography,HARD,What is the capital of Mongolia? ,Dornod,FALSE,Erdenet,FALSE,Darkhan,FALSE,Ulaanbaatar,TRUE
351,geography,HARD,Which country has the highest waterfall in the world? ,Venezuela,TRUE,Brazil,FALSE,Argentina,FALSE,Chile,FALSE
352,geography,HARD,What is the capital of Madagascar? ,Toamasina,FALSE,Tamatave,FALSE,Antananarivo,FALSE,Antananarivo,TRUE
353,geography,HARD,"Which country is known as the ""Emerald Isle""? ",New Zealand,FALSE,Ireland,TRUE,Scotland,FALSE,Wales,FALSE
354,geography,HARD,What is the largest city in Africa by population? ,Kinshasa,FALSE,Lagos,TRUE,Nairobi,FALSE,Cairo,FALSE
355,geography,HARD,What is the capital of Bhutan? ,Punakha,FALSE,Paro,FALSE,Phuentsholing,FALSE,Thimphu,TRUE
356,geography,HARD,"Which country is divided into regions known as ""cantons""? ",Switzerland,TRUE,Italy,FALSE,Austria,FALSE,Germany,FALSE
357,geography,HARD,What is the capital of Kazakhstan? ,Shymkent,FALSE,Aktobe,FALSE,Almaty,FALSE,Astana,TRUE
358,geography,HARD,Which mountain range runs along the border between the USA and Canada? ,Rocky Mountains,TRUE,Appalachian Mountains,FALSE,Sierra Nevada,FALSE,Cascade Range,FALSE
359,geography,HARD,What is the longest river in Asia? ,Yellow River,FALSE,Ganges River,FALSE,Indus River,FALSE,Yangtze River,TRUE
360,geography,HARD,What is the capital of Azerbaijan? ,Ganja,FALSE,Lankaran,FALSE,Baku,TRUE,Sumqayit,FALSE
361,geography,HARD,What is the world's largest coral reef system? ,Red Sea Coral Reef,FALSE,Great Barrier Reef,TRUE,Andaman Coral Reef,FALSE,New Caledonia Barrier Reef,FALSE
362,geography,HARD,Which desert is the largest hot desert in the world? ,Gobi,FALSE,Sonoran,FALSE,Kalahari,FALSE,Sahara,TRUE
363,geography,HARD,What is the capital of Cyprus? ,Limassol,FALSE,Famagusta,FALSE,Nicosia,TRUE,Larnaca,FALSE
364,geography,HARD,Which country has the most official languages? ,Canada,FALSE,Zimbabwe,TRUE,South Africa,FALSE,India,FALSE
365,geography,HARD,What is the capital of the Maldives? ,Maafushi,FALSE,Thulusdhoo,FALSE,Addu City,FALSE,Mal��,TRUE
366,geography,HARD,Which country is known for the ancient city of Petra? ,Turkey,FALSE,Israel,FALSE,Jordan,TRUE,Saudi Arabia,FALSE
367,geography,HARD,What is the capital of Libya? ,Misrata,FALSE,Al Bayda,FALSE,Tripoli,TRUE,Benghazi,FALSE
368,geography,HARD,Which continent has the largest population? ,North America,FALSE,Africa,FALSE,Europe,FALSE,Asia,TRUE
369,geography,HARD,What is the only country in the world that is also a continent? ,Australia,TRUE,New Zealand,FALSE,Greenland,FALSE,Antarctica,FALSE
370,geography,HARD,Which river runs through Baghdad? ,Tigris,TRUE,Euphrates,FALSE,Jordan,FALSE,Nil,FALSE
371,geography,HARD,What is the capital of Iceland? ,Hafnarfjordur,FALSE,Akranes,FALSE,Kopavogur,FALSE,Reykjavik,TRUE
372,geography,HARD,"Which country is known as the ""Land of the Midnight Sun""? ",Denmark,FALSE,Norway,TRUE,Finland,FALSE,Sweden,FALSE
373,geography,HARD,What is the capital of Croatia? ,Dubrovnik,FALSE,Split,FALSE,Zagreb,TRUE,Rijeka,FALSE
374,geography,HARD,Which country is known for the ancient city of Machu Picchu? ,Peru,TRUE,Brazil,FALSE,Chile,FALSE,Argentina,FALSE
375,geography,HARD,What is the capital of Qatar? ,Riyadh,FALSE,Doha,FALSE,Abu Dhabi,FALSE,Doha,TRUE
376,geography,HARD,Which country is home to the famous landmark Christ the Redeemer? ,Argentina,FALSE,Peru,FALSE,Chile,FALSE,Brazil,TRUE
377,geography,HARD,What is the capital of the Philippines? ,Manila,TRUE,Davao,FALSE,Iloilo,FALSE,Cebu,FALSE
378,geography,HARD,"Which mountain is known as the ""Roof of the World""? ",Rocky Mountains,FALSE,Andes,FALSE,Himalayas,FALSE,Pamirs,TRUE
379,geography,HARD,What is the capital of Turkey? ,Istanbul,FALSE,Izmir,FALSE,Ankara,TRUE,Bursa,FALSE
380,geography,HARD,Which river is considered the longest river in the world? ,Yangtze,FALSE,Amazons,FALSE,Mississippi,FALSE,Nile,TRUE
381,geography,HARD,What is the capital of the Republic of the Congo? ,Kinshasa,FALSE,Pointe-Noire,FALSE,Loubomo,FALSE,Brazzaville,TRUE
382,geography,HARD,Which country is home to the ancient ruins of Stonehenge? ,Italy,FALSE,France,FALSE,Germany,FALSE,United Kingdom,TRUE
383,geography,HARD,What is the capital of South Sudan? ,Wau,FALSE,Yambio,FALSE,Juba,TRUE,Malakal,FALSE
384,geography,HARD,Which country has the most volcanoes? ,Indonesia,TRUE,Japan,FALSE,USA,FALSE,Italy,FALSE
385,geography,HARD,What is the capital of Brunei? ,Seria,FALSE,Tutong,FALSE,Kuala Belait,FALSE,Bandar Seri Begawan,TRUE
386,geography,HARD,Which ocean is the smallest in the world? ,Arctic Ocean,TRUE,Indian Ocean,FALSE,Pacific Ocean,FALSE,Atlantic Ocean,FALSE
387,geography,HARD,What is the capital of El Salvador? ,San Salvador,TRUE,San Miguel,FALSE,Sonsonate,FALSE,Santa Ana,FALSE
388,geography,HARD,Which country is known for the ancient city of Tikal? ,Honduras,FALSE,Belize,FALSE,Guatemala,TRUE,El Salvador,FALSE
389,geography,HARD,What is the capital of Armenia? ,Vagharshapat,FALSE,Gyumri,FALSE,Yerevan,TRUE,Vanadzor,FALSE
390,geography,HARD,Which river flows through Vienna? ,Seine,FALSE,Rhine,FALSE,Elbe,FALSE,Danube,TRUE
391,geography,HARD,What is the capital of South Korea? ,Busan,FALSE,Incheon,FALSE,Seoul,TRUE,Jeju,FALSE
392,geography,HARD,"Which city is known as the ""Big Apple""? ",Chicago,FALSE,Houston,FALSE,New York City,TRUE,Los Angeles,FALSE
393,geography,HARD,What is the capital of Zambia? ,Lusaka,TRUE,Ndola,FALSE,Kitwe,FALSE,Livingstone,FALSE
394,geography,HARD,Which country has the most UNESCO World Heritage Sites? ,Italy,TRUE,China,FALSE,India,FALSE,Spain,FALSE
395,geography,HARD,What is the capital of Estonia? ,Narva,FALSE,Kohtla-J?rve,FALSE,Tallinn,TRUE,Tartu,FALSE
396,geography,HARD,Which country is known for its fjords? ,Denmark,FALSE,Norway,TRUE,Finland,FALSE,Sweden,FALSE
397,geography,HARD,What is the capital of Iceland? ,Akranes,FALSE,Hafnarfjordur,FALSE,Reykjavik,TRUE,Kopavogur,FALSE
398,geography,HARD,Which river flows through London? ,Danube,FALSE,Thames,TRUE,Rhine,FALSE,Seine,FALSE
399,geography,HARD,What is the capital of the Netherlands? ,Utrecht,FALSE,Rotterdam,FALSE,The Hague,FALSE,Amsterdam,TRUE
400,geography,HARD,What is the largest country in the world by area? ,China,FALSE,Russia,TRUE,Canada,FALSE,USA,FALSE
401,geography,HARD,What is the capital of Tajikistan? ,Isfara,FALSE,Dushanbe,TRUE,Khujand,FALSE,Khorugh,FALSE
402,geography,HARD,What is the smallest country in the world? ,Nauru,FALSE,Monaco,FALSE,Vatican City,TRUE,Tuvalu,FALSE
403,geography,HARD,What is the capital of Liechtenstein? ,Balzers,FALSE,Schaan,FALSE,Eschen,FALSE,Vaduz,TRUE
404,geography,HARD,Which sea is the world's largest inland body of water? ,Caspian Sea,TRUE,Aral Sea,FALSE,Dead Sea,FALSE,Red Sea,FALSE
405,geography,HARD,What is the capital of Monaco? ,Monte Carlo,FALSE,Nice,FALSE,Menton,FALSE,Monaco,TRUE
406,geography,HARD,Which country is known for the ancient city of Pompeii? ,Greece,FALSE,Turkey,FALSE,Italy,TRUE,Egypt,FALSE
407,geography,HARD,What is the capital of Guyana? ,Lethem,FALSE,New Amsterdam,FALSE,Georgetown,TRUE,Linden,FALSE
408,geography,HARD,Which country is home to the city of Timbuktu? ,Senegal,FALSE,Burkina Faso,FALSE,Mali,TRUE,Niger,FALSE
409,geography,HARD,What is the capital of Mongolia? ,Dornod,FALSE,Ulaanbaatar,TRUE,Erdenet,FALSE,Darkhan,FALSE
410,geography,HARD,What is the capital of Samoa? ,Salelologa,FALSE,Lalomalava,FALSE,Asau,FALSE,Apia,TRUE
411,geography,HARD,Which country is known for the historic site of Angkor Wat? ,Laos,FALSE,Thailand,FALSE,Cambodia,TRUE,Vietnam,FALSE
412,geography,HARD,What is the capital of the Bahamas? ,Freeport,FALSE,Exuma,FALSE,Nassau,TRUE,Marsh Harbour,FALSE
413,geography,HARD,Which country is known for the ancient city of Tikal? ,Guatemala,TRUE,Belize,FALSE,Honduras,FALSE,El Salvador,FALSE
414,geography,HARD,What is the capital of Liberia? ,Zwedru,FALSE,Buchanan,FALSE,Monrovia,TRUE,Gbarnga,FALSE
